model_response_length,model_response_unique,model_response_(,model_response_),model_response_{,model_response_},model_response_[,model_response_],model_response_;,model_response_.,"model_response_,",model_response_:,model_response_<,model_response_>,model_response_+,model_response_-,model_response_*,model_response_/,model_response_%,model_response_&,model_response_|,model_response_!,model_response_^,model_response_~,model_response_#,model_response_\,model_response_@,model_response_nil,model_response_#include,model_response_import,model_response_java,model_response_<-,model_response_package,model_response_:=,prompt_length,prompt_unique,prompt_(,prompt_),prompt_{,prompt_},prompt_[,prompt_],prompt_;,prompt_.,"prompt_,",prompt_:,prompt_<,prompt_>,prompt_+,prompt_-,prompt_*,prompt_/,prompt_%,prompt_&,prompt_|,prompt_!,prompt_^,prompt_~,prompt_#,prompt_\,prompt_@,prompt_nil,prompt_#include,prompt_import,prompt_java,prompt_<-,prompt_package,prompt_:=,target
16,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3623,54,37,36,49,47,35,35,0,26,104,99,0,1,0,4,1,7,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4191,169,104,104,46,39,15,15,40,130,30,25,0,1,14,46,0,14,0,0,3,0,0,0,0,16,0,0,0,3,0,0,0,0,1
81,5,1,1,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,3,2570,157,21,21,26,25,8,8,0,158,107,32,0,0,0,1,1,7,10,2,8,8,0,0,0,0,0,9,0,1,0,0,1,3,0
64,7,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,24,9072,320,77,77,48,47,19,19,44,173,195,160,14,14,20,55,3,56,17,1,14,21,0,0,1,37,20,6,0,0,0,0,0,24,1
37,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,1,0,6847,225,115,115,29,26,3,3,95,172,6,10,7,11,10,2,11,10,0,0,2,4,0,2,0,4,2,0,0,21,9,0,1,0,0
15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0,1,12,4199,284,30,30,19,18,5,5,1,59,41,38,0,0,2,12,1,88,0,1,2,5,0,0,3,0,0,14,0,1,0,0,1,12,0
39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,2304,202,9,9,0,0,0,0,3,38,12,4,0,0,0,10,0,10,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0
36,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,2808,197,19,19,18,15,43,43,2,20,239,8,2,0,27,17,2,18,0,1,0,0,18,0,0,0,0,0,0,1,0,0,1,7,1
38,5,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2250,118,25,25,4,4,18,18,0,35,32,30,0,1,0,43,0,0,0,0,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0
38,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,48,13021,344,137,137,98,98,15,15,2,261,285,128,0,2,0,14,31,18,15,5,0,47,0,0,0,0,0,72,0,0,0,0,0,48,1
31,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,938,89,15,15,7,6,1,1,0,17,10,8,1,1,0,0,0,9,6,0,2,1,0,0,0,0,0,0,0,1,0,0,1,3,0
58,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5646,202,91,89,54,48,12,12,61,68,18,30,5,22,0,15,0,59,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0
112,4,3,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,2871,116,41,40,7,5,0,0,41,104,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,1,0,1
52,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,6600,272,57,57,2,2,27,27,0,57,55,68,0,8,0,10,6,0,0,0,5,0,0,0,4,0,3,0,0,6,0,0,0,2,1
51,3,2,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,1,0,12027,329,232,232,47,45,0,0,141,373,58,9,18,26,0,7,4,8,1,14,2,2,0,0,0,0,1,0,0,49,11,0,1,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,880,43,0,0,7,7,0,0,0,3,20,0,4,2,0,4,0,5,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2099,114,8,7,18,17,10,10,32,6,23,41,7,7,0,0,0,18,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
23,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1045,57,8,8,14,11,1,1,11,17,15,3,1,4,0,0,12,13,0,2,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0
60,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,0,1,0,11008,261,217,217,36,34,1,1,107,433,24,13,40,46,0,6,0,8,0,6,0,9,0,0,0,0,2,0,0,45,10,0,1,0,1
50,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5293,253,35,35,8,8,7,7,0,91,50,34,0,5,0,7,0,11,0,0,2,0,0,0,4,0,2,0,0,12,0,0,0,0,0
37,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1016,50,1,1,8,7,13,13,8,19,22,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2399,90,14,14,35,33,0,0,11,15,1,16,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0
25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,6161,307,74,74,19,19,5,5,0,82,84,54,0,3,2,13,0,8,10,0,2,0,0,0,30,7,0,0,0,9,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2540,167,9,9,2,1,0,0,0,41,3,9,0,0,0,4,1,97,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
32,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2009,126,54,54,17,16,2,2,0,66,15,9,0,0,0,1,12,13,4,4,0,3,0,0,0,0,0,0,0,1,0,0,1,5,0
9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4698,133,40,39,2,2,6,6,0,70,50,15,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,23,0,0,0,0,0
36,7,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,1,23,7697,289,90,90,59,58,4,4,1,172,93,67,0,0,0,4,29,27,16,18,0,20,0,0,0,0,0,22,0,1,0,0,1,23,0
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3619,108,0,0,25,24,1,1,26,15,89,113,12,12,0,0,2,3,0,0,27,0,0,0,0,0,2,0,0,3,0,0,0,0,0
16,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1257,82,21,17,15,12,0,0,0,17,19,9,0,6,0,6,1,7,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1260,66,25,22,12,9,6,6,0,20,20,9,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,6698,331,51,50,8,8,29,29,0,77,61,66,0,4,1,12,4,6,0,0,1,0,1,0,4,0,5,0,0,24,0,0,0,1,0
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5990,132,7,7,12,11,2,2,0,4,171,17,63,68,0,2,66,36,0,2,0,0,0,0,0,0,17,0,0,2,0,0,0,0,1
15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,18,5948,359,117,117,58,57,10,10,0,153,51,47,5,7,8,15,25,102,7,5,0,9,0,0,0,1,2,1,0,1,0,0,1,18,0
47,8,1,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,7,2122,171,15,15,12,9,3,3,0,46,17,9,0,0,0,4,1,50,0,0,4,3,0,0,0,1,0,2,0,1,0,0,1,7,0
38,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3695,210,29,28,24,23,8,8,0,50,32,31,4,8,0,6,0,3,8,0,0,0,0,0,28,0,3,0,0,14,0,0,0,0,0
60,2,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,39,11706,501,150,150,80,78,44,44,15,229,356,146,10,9,26,36,2,117,4,6,2,7,0,0,0,7,33,2,0,0,0,0,0,39,0
23,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,2176,136,18,18,0,0,3,3,0,16,23,17,1,0,5,4,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,4,0,0
61,2,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1425,111,15,15,6,5,0,0,1,27,6,0,0,0,0,2,0,33,0,0,2,1,0,0,0,0,0,3,0,1,0,0,1,0,0
37,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1,7,5558,362,57,57,33,32,14,14,1,86,35,16,2,0,0,9,26,105,1,14,2,8,0,0,0,0,0,12,0,1,0,0,1,7,0
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,16,10298,595,87,87,36,34,3,3,2,154,184,46,0,0,5,28,8,119,1,9,2,9,0,0,0,0,0,9,0,1,0,0,1,16,0
21,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3895,123,59,58,3,3,34,34,0,4,52,48,0,0,11,19,4,28,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1
75,10,1,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,1,26,8158,391,98,98,134,129,22,22,0,510,235,110,0,0,14,39,6,49,75,3,6,11,0,0,2,0,1,15,0,1,0,0,1,26,0
75,7,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,6,3036,198,59,59,15,14,2,2,1,63,55,6,0,0,0,2,10,8,2,7,0,5,0,0,0,0,2,3,0,1,0,0,1,6,0
32,2,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,9,7376,274,32,32,15,14,7,7,44,70,29,91,5,5,56,94,11,91,4,0,2,5,0,0,0,6,11,6,0,0,0,0,0,9,0
60,6,3,3,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12585,329,237,243,92,91,31,31,132,136,105,249,41,28,3,52,5,43,47,29,0,14,7,0,0,6,0,0,0,0,0,0,0,0,0
28,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4605,56,46,46,61,60,44,44,0,35,134,130,0,1,0,4,1,7,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1
25,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,923,65,11,9,12,9,2,2,16,4,10,12,1,4,0,0,0,5,0,0,1,2,0,0,0,0,1,0,0,4,0,0,0,0,1
18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4553,162,28,27,43,42,9,9,11,46,28,7,36,42,0,3,1,32,2,0,0,2,0,0,0,0,3,0,0,5,0,0,0,0,1
60,3,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,6516,146,20,20,37,36,2,2,0,43,72,127,0,0,0,14,7,30,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,13,1
54,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4232,183,35,35,2,2,20,20,0,29,62,36,0,9,0,9,10,0,0,0,3,0,0,0,6,0,0,0,0,8,0,0,0,0,0
37,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2457,134,13,10,18,16,0,0,13,17,13,13,19,22,1,34,0,15,0,2,1,2,0,0,0,0,1,0,0,8,0,0,0,0,0
73,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,7038,319,74,74,32,32,13,13,0,85,77,70,0,6,0,12,0,0,2,0,3,0,0,0,2,1,2,0,0,9,0,0,0,2,0
27,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1340,68,8,8,0,0,4,4,0,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
15,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,30,11037,595,129,129,79,82,19,19,4,301,106,109,2,18,14,14,26,143,12,25,14,28,0,0,0,0,0,17,0,2,0,0,0,30,1
51,2,0,0,0,0,1,1,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7911,247,4,4,19,19,28,28,6,33,108,66,53,55,0,3,11,46,0,2,5,1,0,0,0,0,2,0,0,9,0,0,0,0,1
125,10,3,3,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1095,62,8,8,5,5,1,1,0,21,11,5,0,0,0,4,7,26,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
49,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2344,79,23,22,1,0,4,3,0,29,52,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1
17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,22,8582,556,67,67,22,19,11,11,1,145,87,35,0,2,0,26,14,203,2,8,6,5,0,0,0,0,0,7,0,1,0,0,1,22,0
71,6,1,1,1,1,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2451,134,40,40,38,36,3,3,36,30,22,18,2,8,0,6,1,25,0,0,0,2,0,0,0,0,1,0,0,9,0,0,0,0,0
78,8,2,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,6978,242,81,80,62,59,15,15,81,54,64,34,1,20,0,6,0,97,1,4,0,2,0,0,1,0,24,0,0,30,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4046,104,91,88,23,20,11,11,0,33,39,9,23,45,0,6,0,8,0,0,8,0,0,0,0,0,3,0,0,3,0,0,0,0,0
90,5,3,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,1,0,8902,213,161,161,10,8,0,0,140,312,79,0,16,16,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,34,4,0,1,0,1
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1659,147,13,12,2,2,0,0,2,27,7,21,4,4,0,28,2,41,0,0,0,0,0,0,0,3,5,1,0,1,0,0,1,0,0
34,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,900,48,7,6,12,9,1,0,7,6,15,11,0,2,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1
84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2372,58,19,18,2,2,0,0,0,33,22,5,0,0,0,5,2,0,0,0,0,0,0,0,1,4,0,0,0,11,0,0,0,0,0
85,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2937,67,117,112,11,9,0,0,48,158,18,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27,3,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,11661,347,161,163,115,116,44,44,7,291,288,131,15,13,35,4,1,131,4,0,0,0,0,0,0,9,47,1,0,0,0,0,0,9,0
53,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,4405,190,53,52,51,48,14,14,38,38,24,27,35,51,0,12,0,21,2,8,12,2,0,0,2,0,0,0,0,5,0,0,0,0,1
42,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,1,0,5179,164,70,70,7,5,0,0,82,236,35,0,6,6,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,34,4,0,1,0,1
32,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1,5,2136,105,18,17,9,7,0,0,0,50,26,7,0,0,0,8,7,56,1,3,0,4,0,0,0,0,0,11,0,1,0,0,1,5,0
28,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16858,319,344,342,120,117,100,100,6,110,256,175,103,200,4,31,1,77,0,0,18,0,0,0,0,0,13,0,0,8,0,0,0,0,1
60,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14427,270,280,278,128,126,28,28,0,112,139,105,86,138,0,10,1,57,0,0,1,0,0,0,0,0,5,0,0,9,0,0,0,0,1
33,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3480,146,18,18,3,3,5,5,0,29,55,20,0,1,0,10,0,6,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0
56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3210,60,40,40,8,8,0,0,14,7,5,114,7,13,0,6,24,29,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,1
6,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16518,288,455,454,123,122,0,0,167,387,149,103,0,8,2,58,1,104,0,0,6,2,9,0,6,0,0,0,0,0,0,0,0,0,0
38,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17261,332,220,219,191,187,90,87,60,117,341,296,1,77,0,8,0,17,0,0,0,7,0,0,0,14,2,0,0,4,0,0,0,0,1
3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1105,67,6,6,6,5,0,0,27,1,5,16,0,0,0,27,0,16,0,1,0,1,0,0,0,0,6,0,0,11,0,0,0,0,0
47,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1060,67,7,6,6,4,1,0,21,8,4,13,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1387,97,3,2,4,3,5,5,17,1,13,20,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
53,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2076,122,17,15,28,25,6,5,17,16,21,18,13,16,0,18,0,25,0,4,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0
55,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2122,100,10,10,11,11,5,5,0,33,2,2,0,0,0,2,21,12,0,15,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0
19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,1,15,7123,258,76,76,56,50,19,20,14,123,135,67,3,0,0,2,4,78,3,1,0,2,0,0,0,0,0,29,0,1,0,0,1,15,1
67,5,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1247,109,12,12,0,0,1,1,0,15,9,12,0,1,1,10,2,0,0,0,1,0,0,0,2,4,0,0,0,4,0,0,0,0,0
57,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,8,0,1,0,5212,119,4,4,4,2,0,0,78,353,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,62,8,0,1,0,0
34,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9958,310,86,85,77,76,41,41,102,101,120,70,8,33,0,3,0,14,0,0,6,6,0,0,0,0,2,0,0,11,0,0,0,0,0
61,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2568,183,14,13,14,9,8,8,0,17,22,8,4,6,0,8,1,36,0,1,3,2,0,0,0,0,3,0,0,4,0,0,0,0,0
33,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2307,127,28,28,30,28,9,9,28,27,19,18,15,25,0,4,0,11,2,8,6,2,0,0,2,0,0,0,0,5,0,0,0,0,0
93,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,9477,361,68,67,10,10,56,56,0,111,144,82,0,2,5,20,6,11,0,0,0,0,0,0,8,2,9,0,0,15,0,0,0,0,0
65,5,1,1,0,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,1,17,6506,196,67,67,33,32,0,0,0,154,68,37,0,0,0,16,6,66,18,9,0,17,0,0,0,0,0,19,0,1,0,0,1,17,0
13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7,3603,235,80,80,21,18,5,5,3,92,33,24,0,0,0,1,3,51,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,7,1
130,6,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8413,223,50,50,11,11,0,0,21,20,36,123,71,59,1,348,0,165,0,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
34,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1257,64,49,49,4,3,0,0,0,45,26,5,0,0,0,2,5,12,2,0,0,0,0,0,0,11,1,1,0,1,0,0,1,2,1
25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8678,225,75,75,42,41,2,2,0,24,184,74,93,94,0,7,0,13,0,0,22,0,0,0,0,0,3,0,0,8,0,0,0,0,1
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,1,24,10155,390,144,143,61,58,43,43,5,225,90,48,1,6,3,26,20,173,2,19,1,21,0,0,0,0,0,39,0,1,0,0,1,24,1
80,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3610,76,60,60,24,21,6,6,59,14,36,21,12,2,20,0,1,17,0,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2286,76,4,4,5,4,0,0,0,49,0,3,0,0,0,20,8,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4823,157,2,2,16,16,7,7,6,4,64,50,24,26,0,7,0,32,0,2,5,0,0,0,0,0,4,0,0,6,0,0,0,0,1
